start_station_name,rides_all,rides_january,rides_jan14_16,first_ride,last_ride,first_lat,first_lng,community,edit community,suburb,recode reason,gps lookup,notes,recode,community_clean,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
Rainbow Beach,225,0,0,2023/02/24,2023/10/10,41.75782467,-87.54946,SOUTH SHORE,,,,,,,SOUTH SHORE,0,81812716.4,0,43,43,0,0,44249.64612
South Shore Dr & 67th St,1283,32,2,2023/02/01,2024/01/29,41.77342951,-87.56751692,SOUTH SHORE,,,,,,,SOUTH SHORE,0,81812716.4,0,43,43,0,0,44249.64612
South Shore Dr & 71st St,1187,18,0,2023/02/03,2024/01/31,41.76612717,-87.56603967,SOUTH SHORE,,,,,,,SOUTH SHORE,0,81812716.4,0,43,43,0,0,44249.64612
South Shore Dr & 74th St,385,11,2,2023/02/01,2024/01/29,41.76212013,-87.55932083,SOUTH SHORE,,,,,,,SOUTH SHORE,0,81812716.4,0,43,43,0,0,44249.64612
Stony Island Ave & 71st St,442,19,0,2023/02/05,2024/01/29,41.76633298,-87.5865315,SOUTH SHORE,,,,,,,SOUTH SHORE,0,81812716.4,0,43,43,0,0,44249.64612
Stony Island Ave & 75th St,323,6,0,2023/02/01,2024/01/11,41.75817883,-87.58712578,SOUTH SHORE,,,,,,,SOUTH SHORE,0,81812716.4,0,43,43,0,0,44249.64612
Yates Blvd & 75th St,247,15,2,2023/02/11,2024/01/31,41.75865531,-87.56651056,SOUTH SHORE,,,,,,,SOUTH SHORE,0,81812716.4,0,43,43,0,0,44249.64612
Clarendon Ave & Leland Ave,6486,154,3,2023/02/01,2024/01/31,41.965655,-87.65111983,UPTOWN,,,,,,,UPTOWN,0,65095642.73,0,3,3,0,0,46972.79455
Eggleston Ave & 92nd St,28,1,0,2023/03/01,2024/01/02,41.72757333,-87.6349265,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Elizabeth St & 92nd St,158,0,0,2023/02/10,2023/12/15,41.72678697,-87.65440822,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Halsted St & 96th St,353,4,0,2023/02/05,2024/01/08,41.71954465,-87.64302,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Ada St & 95th St,9,0,0,2023/05/16,2023/06/15,41.72,-87.66,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Ashland Ave & 91st St,68,8,0,2023/05/10,2024/01/31,41.72831857,-87.662843,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Brainerd Park,7,0,0,2023/02/28,2023/07/22,41.72693646,-87.6549722,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Halsted St & 102nd St,10,0,0,2023/03/08,2023/12/24,41.70804215,-87.64304083,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Halsted St & 95th St - SE,51,4,0,2023/02/08,2024/01/31,41.72,-87.64336419,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Halsted St & 95th St - SW,18,3,0,2023/02/13,2024/01/25,41.72,-87.64339817,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Lowe Ave & 94th St,1,0,0,2023/08/18,2023/08/18,41.72441185,-87.63957012,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Morgan St & 95th St,5,0,0,2023/02/13,2023/11/24,41.72,-87.65,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Parnell Ave & 98th St,2,0,0,2023/05/11,2023/07/21,41.71621183,-87.64,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Percy Julian HS,1,0,0,2023/02/19,2023/02/19,41.71,-87.65,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Vincennes Ave & 95th Pl,5,0,0,2023/07/26,2023/10/19,41.72056103,-87.65102732,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Vincennes Ave & 95th St,8,0,0,2023/06/27,2023/11/15,41.72113767,-87.65090311,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Public Rack - Vincennes Ave & 99th St,4,0,0,2023/03/09,2023/12/15,41.71,-87.65378404,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
S Aberdeen St & W 106th St,41,1,0,2023/03/23,2024/01/02,41.7,-87.65,WASHINGTON HEIGHTS,,,,,,,WASHINGTON HEIGHTS,0,79635752.88,0,73,73,0,0,42222.59816
Blackstone Ave & 59th St,4463,634,17,2023/09/14,2024/01/31,41.78744257,-87.6280285,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Calumet Ave & 51st St,1013,13,0,2023/02/04,2024/01/30,41.80169761,-87.61836481,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Cornell Ave & Hyde Park Blvd,7268,219,5,2023/02/01,2024/01/31,41.80156386,-87.6127505,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Cottage Grove Ave & 51st St,1505,36,0,2023/02/01,2024/01/31,41.80204821,-87.60669041,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
DuSable Museum,713,12,0,2023/02/01,2024/01/29,41.79085946,-87.60839427,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Museum of Science and Industry,5321,50,0,2023/02/02,2024/01/31,41.79142857,-87.62586272,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Prairie Ave & Garfield Blvd,1297,43,1,2023/02/02,2024/01/31,41.79457319,-87.6280285,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Public Rack - 53rd St & Indiana Ave,1,0,0,2023/12/13,2023/12/13,41.79825079,-87.62085807,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Public Rack - Calumet Ave & 51st St,67,1,0,2023/03/23,2024/01/02,41.8,-87.62,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Public Rack - Prairie Ave & Garfield Blvd N,20,0,0,2023/04/28,2023/12/13,41.79,-87.62,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Public Rack - Prairie Ave & Garfield Blvd S,95,4,0,2023/04/11,2024/01/29,41.79,-87.62,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Public Rack - Washington Park Ct & 51st St,125,3,0,2023/02/15,2024/01/30,41.8,-87.62,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
State St & 54th St,217,4,0,2023/02/04,2024/01/31,41.79653983,-87.62596333,WASHINGTON PARK,,,,,,,WASHINGTON PARK,0,42373881.48,0,40,40,0,0,28175.31609
Kildare Ave & 55th St,65,5,0,2023/02/07,2024/01/31,41.79,-87.73066235,WEST ELSDON,,,,,,,WEST ELSDON,0,32711091.43,0,62,62,0,0,26229.6956
Komensky Ave & 55th St,134,7,0,2023/02/07,2024/01/28,41.79,-87.72450566,WEST ELSDON,,,,,,,WEST ELSDON,0,32711091.43,0,62,62,0,0,26229.6956
Public Rack - Avers Ave & Archer Ave,27,0,0,2023/02/18,2023/10/03,41.8,-87.72,WEST ELSDON,,,,,,,WEST ELSDON,0,32711091.43,0,62,62,0,0,26229.6956
Public Rack - Keeler Ave & 55th St,1,0,0,2023/03/03,2023/03/03,41.79,-87.73,WEST ELSDON,,,,,,,WEST ELSDON,0,32711091.43,0,62,62,0,0,26229.6956
Public Rack - Komensky Ave & 59th St,4,0,0,2023/02/13,2023/11/19,41.78603423,-87.72353923,WEST ELSDON,,,,,,,WEST ELSDON,0,32711091.43,0,62,62,0,0,26229.6956
Public Rack - Pulaski & 52nd,17,1,0,2023/02/08,2024/01/21,41.79700327,-87.72347933,WEST ELSDON,,,,,,,WEST ELSDON,0,32711091.43,0,62,62,0,0,26229.6956
Public Rack - Strohacker Park,7,1,0,2023/04/14,2024/01/03,41.79,-87.73257506,WEST ELSDON,,,,,,,WEST ELSDON,0,32711091.43,0,62,62,0,0,26229.6956
University Ave & 57th St,25908,1361,44,2023/02/01,2024/01/31,41.78859967,-87.73564613,WEST ELSDON,,,,,,,WEST ELSDON,0,32711091.43,0,62,62,0,0,26229.6956
Ashland Ave & 63rd St,113,0,0,2023/02/06,2023/12/23,41.77766454,-87.66504085,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Ashland Ave & 66th St,64,4,0,2023/02/08,2024/01/08,41.77404511,-87.66381586,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Ashland Ave & 74th St,79,2,0,2023/02/10,2024/01/01,41.75910683,-87.66351733,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Ashland Ave & Garfield Blvd,97,2,0,2023/02/01,2024/01/25,41.792822,-87.66457236,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Damen Ave & 59th St,174,11,0,2023/02/02,2024/01/29,41.76828182,-87.67423022,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Damen Ave & 74th St,72,3,0,2023/02/08,2024/01/11,41.75924134,-87.67377138,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Elizabeth St & 59th St,264,0,0,2023/02/03,2023/10/20,41.78969688,-87.65477049,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
MLK Jr Dr & 56th St,357,15,0,2023/02/01,2024/01/29,41.79338396,-87.65991913,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Marshfield Ave & 59th St,86,1,0,2023/03/07,2024/01/04,41.78665781,-87.6666652,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Public Rack - Ashland Ave & 63rd St,12,0,0,2023/07/07,2023/12/15,41.77881367,-87.66432667,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Public Rack - Ashland Ave & 71st St,10,1,0,2023/03/23,2024/01/26,41.76583417,-87.66460919,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Public Rack - Ashland Ave & 73rd St,3,0,0,2023/04/29,2023/05/20,41.76,-87.66,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Public Rack - Ashland Ave & 74th St,2,0,0,2023/05/19,2023/05/27,41.759627,-87.66374983,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Public Rack - Racine Ave & 74th St,26,0,0,2023/05/09,2023/12/20,41.75937183,-87.65414167,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Public Rack - The Montessori School of Englewood,6,1,0,2023/02/23,2024/01/31,41.76767133,-87.67,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Public Rack - Throop St & 58th St,85,18,0,2023/03/17,2024/01/31,41.788544,-87.66,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Public Rack - Wolcott Ave & 61st St,14,0,0,2023/06/09,2023/11/09,41.7820456,-87.67179716,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Racine Ave & Garfield Blvd,180,5,1,2023/02/09,2024/01/30,41.79412675,-87.65538681,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Sheffield Ave & Waveland Ave,20132,395,11,2023/02/01,2024/01/31,41.76086628,-87.65538073,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Theater on the Lake,30020,147,1,2023/02/01,2024/01/31,41.78806957,-87.67744994,WEST ENGLEWOOD,,,,,,,WEST ENGLEWOOD,0,87947691.95,0,67,67,0,0,40195.20331
Broadway & Argyle St,8819,208,1,2023/02/01,2024/01/31,41.87777305,-87.73053848,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Broadway & Sheridan Rd,15907,419,9,2023/02/01,2024/01/31,41.87777305,-87.73060977,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Clarendon Ave & Gordon Ter,14956,447,11,2023/02/01,2024/01/31,41.88360166,-87.73060977,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Karlov Ave & Madison St,119,12,0,2023/02/05,2024/01/31,41.8807605,-87.72806267,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Kostner Ave & Adams St,198,16,0,2023/02/01,2024/01/31,41.877839,-87.73614783,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Kostner Ave & Lake St,103,2,0,2023/03/07,2024/01/31,41.88587344,-87.73545833,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Public Rack - Hamlin Ave & Madison St,15,0,0,2023/05/22,2023/10/01,41.88053715,-87.72096038,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Public Rack - Kildare Ave & Washignton Blvd,12,0,0,2023/02/24,2023/12/05,41.88,-87.73370385,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Public Rack - Kostner Ave & Lake St,8,0,0,2023/04/27,2023/07/06,41.885603,-87.74,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Public Rack - Legler Regional Library,2,0,0,2023/03/16,2023/04/10,41.88,-87.73,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Public Rack - Pulaski Rd & Flournoy St,1,0,0,2023/07/05,2023/07/05,41.87249315,-87.72495401,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Public Rack - Pulaski Rd & Lake St,11,0,0,2023/05/29,2023/11/24,41.88530483,-87.72612467,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Pulaski Rd & Congress Pkwy,133,2,0,2023/02/10,2024/01/25,41.87433967,-87.72621918,WEST GARFIELD PARK,,,,,,,WEST GARFIELD PARK,0,36092848.82,0,26,26,0,0,26238.54198
Calumet Ave & 35th St,4019,146,5,2023/02/01,2024/01/31,41.76482987,-87.73564613,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Clinton St & Lake St,18043,609,25,2023/02/01,2024/01/31,41.76590967,-87.72222923,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Hamlin Ave & 62nd Pl,97,6,0,2023/02/06,2024/01/29,41.77979883,-87.72,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Kostner Ave & 63rd St,148,2,0,2023/02/07,2024/01/07,41.77868676,-87.7325908,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Ford City Mall,24,0,0,2023/05/09,2023/10/11,41.75711217,-87.7414645,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Kedvale Ave & 63rd St W,16,7,0,2023/04/14,2024/01/31,41.778616,-87.73,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Kenneth Ave & 63rd St E,13,0,0,2023/02/28,2023/09/01,41.77844155,-87.73355508,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Kenneth Ave & 63rd St W,5,0,0,2023/05/16,2023/10/23,41.77861617,-87.734109,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Kildare Ave & 63rd St,10,0,0,2023/05/09,2023/09/25,41.77847791,-87.730546,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Komensky Ave & 63rd St,36,0,0,2023/03/09,2023/12/25,41.77855575,-87.72405017,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Lawndale Ave & 63rd St,6,0,0,2023/02/15,2023/10/24,41.77866292,-87.71415126,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Pulaski & 74th,12,0,0,2023/05/08,2023/11/25,41.75725997,-87.72246717,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Pulaski Rd & 65th St,21,3,0,2023/02/13,2024/01/28,41.77,-87.72292883,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Richard Daley College,17,0,0,2023/08/02,2023/10/28,41.75468016,-87.72369266,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Public Rack - Springfield Ave & 63rd St,3,0,0,2023/06/02,2023/10/01,41.77863483,-87.71938067,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Pulaski Rd & 60th St,124,7,0,2023/02/11,2024/01/26,41.78,-87.72264333,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Rhodes Ave & 32nd St,8976,296,10,2023/02/01,2024/01/31,41.76482987,-87.73564613,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Springfield Ave & 71st St,15,4,0,2023/10/04,2024/01/08,41.76442266,-87.72006905,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Tripp Ave & 65th St,89,1,0,2023/02/11,2024/01/18,41.77,-87.73,WEST LAWN,,,,,,,WEST LAWN,0,82315301.68,0,65,65,0,0,41934.49013
Major Taylor Trail & 115th St,146,3,0,2023/02/03,2024/01/31,41.68489075,-87.65325224,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Major Taylor Trail & 124th St,34,2,0,2023/03/03,2024/01/31,41.66868019,-87.63723933,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Public Rack - Ada St & 119th St,4,0,0,2023/05/29,2023/11/05,41.67741084,-87.65484858,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Public Rack - Elizabeth St & 115th St,1,0,0,2023/05/31,2023/05/31,41.6848855,-87.65276516,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Public Rack - Harvard Ave & 119th St,15,0,0,2023/02/02,2023/08/21,41.67799,-87.6307286,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Public Rack - King Dr & 115th St,57,0,0,2023/02/04,2023/11/30,41.68530762,-87.6134057,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Public Rack - Lafayette Ave & 119th St,1,0,0,2023/09/14,2023/09/14,41.677976,-87.62351217,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Public Rack - Michigan Ave & 119th St,2,0,0,2023/04/21,2023/06/30,41.67797422,-87.62075245,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Public Rack - Stewart Ave & 123rd St,63,0,0,2023/02/08,2023/12/23,41.67,-87.63229656,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
Public Rack - Yale Ave & 119th St,2,0,0,2023/04/15,2023/04/15,41.68,-87.63,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
S Michigan Ave & E 118th St,33,0,0,2023/02/23,2023/12/15,41.67978167,-87.6208384,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
State St & 123rd St,21,0,0,2023/03/27,2023/09/15,41.67064384,-87.62277126,WEST PULLMAN,,,,,,,WEST PULLMAN,0,99365198.08,0,53,53,0,0,50023.843
2112 W Peterson Ave,723,11,0,2023/02/02,2024/01/28,41.99102817,-87.683748,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Budlong Woods Library,897,23,0,2023/02/02,2024/01/31,41.98356417,-87.6965158,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
California Ave & Granville Ave,123,16,0,2023/10/20,2024/01/31,41.99387431,-87.6993725,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Maplewood Ave & Peterson Ave,588,15,0,2023/02/01,2024/01/31,41.990105,-87.69348,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Oakley Ave & Touhy Ave,842,15,0,2023/02/01,2024/01/30,42.01198554,-87.68836653,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - California Ave & Devon Ave - NE,114,1,0,2023/02/25,2024/01/30,41.9979365,-87.7,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - California Ave & Devon Ave - NW,52,2,0,2023/02/13,2024/01/30,41.9981985,-87.7,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - California Ave & Touhy Ave - NW,82,1,0,2023/02/10,2024/01/08,42.01,-87.70001,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - California Ave & Touhy Ave - SW,9,0,0,2023/04/08,2023/10/18,42.01,-87.70041716,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - California Ave & Touhy Ave - midblock,6,0,0,2023/05/13,2023/11/15,42.01,-87.70063783,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Campbell Ave & Pratt Blvd,84,3,0,2023/03/09,2024/01/31,42.00496018,-87.69265367,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Chase Ave & Touhy Ave - NE,13,0,0,2023/02/04,2023/10/23,42.01,-87.69031358,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Chase Ave & Touhy Ave - NW,5,0,0,2023/06/13,2023/09/14,42.01417697,-87.69038867,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Francisco Ave & Touhy Ave,16,0,0,2023/05/10,2023/12/24,42.01,-87.70126641,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Rockwell Ave & Touhy Ave,89,1,0,2023/02/18,2024/01/29,42.01,-87.7,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Sacramento Ave & Devon Ave,74,2,0,2023/02/05,2024/01/23,41.99730883,-87.7047325,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Washtenaw Ave & Devon Ave,280,8,0,2023/02/01,2024/01/21,41.99750883,-87.7,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Western Ave & Devon Ave,191,4,0,2023/02/08,2024/01/24,41.99728632,-87.69018161,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Public Rack - Western Ave & Jarvis Ave,24,0,0,2023/05/02,2023/12/21,42.01638591,-87.6903739,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Richmond St & Lincoln Ave,238,7,0,2023/02/08,2024/01/31,41.988128,-87.70313907,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Ridge Blvd & Howard St,839,23,0,2023/02/02,2024/01/31,42.01914933,-87.68477225,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Warren Park East,852,10,0,2023/02/02,2024/01/29,42.00447133,-87.68072433,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Washtenaw Ave & Peterson Ave,285,12,0,2023/02/04,2024/01/29,41.99,-87.7,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Western Ave & Ardmore Ave,216,8,0,2023/02/02,2024/01/29,41.98654628,-87.69,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Western Ave & Granville Ave,1239,21,0,2023/02/02,2024/01/30,41.99409567,-87.68964383,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
Western Ave & Howard St,1210,38,0,2023/02/01,2024/01/31,42.01883435,-87.69027078,WEST RIDGE,,,,,,,WEST RIDGE,0,98429094.86,0,2,2,0,0,43020.68946
410,7,0,0,2023/04/27,2023/04/27,41.9,-87.69,WEST TOWN,,,,,,,WEST TOWN,0,127562904.6,0,24,24,0,0,55203.7187
Ashland Ave & Wrightwood Ave,5466,187,3,2023/02/01,2024/01/31,41.89081228,-87.67744994,WEST TOWN,,,,,,,WEST TOWN,0,127562904.6,0,24,24,0,0,55203.7187
